day,bucket_id,price_low,price_high,price_mid,sth_tokens,lth_tokens,exchange_tokens
2026-01-01,35,0.5741699585595744,0.5898811354556027,0.5820255470075886,0.0,7142509.640939536,0.0
2026-01-01,36,0.5898811354556027,0.6055923123516311,0.5977367239036169,0.0,0.0,0.0
2026-01-01,37,0.6055923123516311,0.6213034892476595,0.6134479007996454,0.0,0.0,0.0
2026-01-01,38,0.6213034892476595,0.6370146661436878,0.6291590776956737,0.0,3990402.266694746,0.0
2026-01-01,39,0.6370146661436878,0.6527258430397163,0.644870254591702,0.0,0.0,0.0
2026-01-01,40,0.6527258430397163,0.6684370199357447,0.6605814314877305,0.0,0.0,0.0
2026-01-01,41,0.6684370199357447,0.684148196831773,0.6762926083837588,0.0,0.0,0.0
2026-01-01,42,0.684148196831773,0.6998593737278014,0.6920037852797871,0.0,0.0,0.0
2026-01-01,43,0.6998593737278014,0.7155705506238298,0.7077149621758156,0.0,2408231.1587589164,0.0
2026-01-01,44,0.7155705506238298,0.7312817275198581,0.7234261390718439,0.0,3734674.9579684683,0.0
2026-01-01,45,0.7312817275198581,0.7469929044158865,0.7391373159678722,0.0,13836831.274454277,0.0
2026-01-01,46,0.7469929044158865,0.7627040813119148,0.7548484928639007,0.0,0.0,0.0
2026-01-01,47,0.7627040813119148,0.7784152582079432,0.7705596697599291,0.0,0.0,0.0
2026-01-01,48,0.7784152582079432,0.7941264351039716,0.7862708466559574,0.0,0.0,0.0
2026-01-01,49,0.7941264351039716,0.809837612,0.8019820235519859,0.0,157045605.1934796,0.0
2026-01-02,0,0.0242787671985815,0.039989944094609875,0.03213435564659569,0.0,0.0,0.0
2026-01-02,1,0.039989944094609875,0.055701120990638245,0.04784553254262406,615792710.7347181,75959674.51856138,720683011.9785783
2026-01-02,2,0.055701120990638245,0.07141229788666661,0.06355670943865244,233692331.0732014,183703928.946068,62483019.70695793
2026-01-02,3,0.07141229788666661,0.08712347478269498,0.07926788633468079,439084824.49311525,49451840.78573821,124685761.12377988
2026-01-02,4,0.08712347478269498,0.10283465167872335,0.09497906323070918,51317242.499252304,39165494.80934534,43851090.52715808
2026-01-02,5,0.10283465167872335,0.11854582857475172,0.11069024012673753,37660380.52299834,15864598.878591109,4232368.374117544
2026-01-02,6,0.11854582857475172,0.1342570054707801,0.12640141702276592,26081975.209805973,223874205.00644237,2544790.3036071304
2026-01-02,7,0.1342570054707801,0.14996818236680845,0.14211259391879427,33733041.675596386,115945180.02703422,5703215.025170313
2026-01-02,8,0.14996818236680845,0.1656793592628368,0.15782377081482263,0.0,61636031.361110725,46189328.403751455
2026-01-02,9,0.1656793592628368,0.1813905361588652,0.17353494771085098,0.0,128901218.3063742,27917805.720591355
2026-01-02,10,0.1813905361588652,0.19710171305489357,0.1892461246068794,0.0,5153072.525180781,8992.64844012232
2026-01-02,11,0.19710171305489357,0.21281288995092193,0.20495730150290775,0.0,15573443.284266861,480276.75751312065
2026-01-02,12,0.21281288995092193,0.22852406684695029,0.2206684783989361,0.0,2430002.8921234994,0.0
2026-01-02,13,0.22852406684695029,0.24423524374297867,0.23637965529496446,0.0,54797240.28023004,1074869.765246232
2026-01-02,14,0.24423524374297867,0.2599464206390071,0.2520908321909929,0.0,35333090.673878424,6744485.941691123
2026-01-02,15,0.2599464206390071,0.27565759753503544,0.26780200908702123,0.0,5140433.795697148,0.0
2026-01-02,16,0.27565759753503544,0.2913687744310638,0.28351318598304964,0.0,0.0,0.0
2026-01-02,17,0.2913687744310638,0.30707995132709215,0.29922436287907794,0.0,0.0,0.0
2026-01-02,18,0.30707995132709215,0.32279112822312056,0.31493553977510635,0.0,1377318.5720933417,0.0
2026-01-02,19,0.32279112822312056,0.3385023051191489,0.33064671667113477,0.0,0.0,0.0
2026-01-02,20,0.3385023051191489,0.3542134820151773,0.34635789356716307,0.0,0.0,0.0
2026-01-02,21,0.3542134820151773,0.3699246589112057,0.3620690704631915,0.0,0.0,0.0
2026-01-02,22,0.3699246589112057,0.38563583580723404,0.3777802473592199,0.0,0.0,0.0
2026-01-02,23,0.38563583580723404,0.4013470127032624,0.3934914242552482,0.0,7504543.453354906,0.0
2026-01-02,24,0.4013470127032624,0.41705818959929075,0.4092026011512766,0.0,3145508.033350826,0.0
2026-01-02,25,0.41705818959929075,0.4327693664953191,0.4249137780473049,0.0,0.0,0.0
2026-01-02,26,0.4327693664953191,0.4484805433913475,0.4406249549433333,0.0,1420918.3355010033,0.0
2026-01-02,27,0.4484805433913475,0.4641917202873759,0.4563361318393617,0.0,3043956.0318004657,0.0
2026-01-02,28,0.4641917202873759,0.47990289718340423,0.47204730873539,0.0,2732998.1719232285,0.0
2026-01-02,29,0.47990289718340423,0.49561407407943264,0.48775848563141844,0.0,0.0,0.0
2026-01-02,30,0.49561407407943264,0.511325250975461,0.5034696625274468,0.0,0.0,0.0
2026-01-02,31,0.511325250975461,0.5270364278714893,0.5191808394234751,0.0,10021766.962534616,0.0
2026-01-02,32,0.5270364278714893,0.5427476047675177,0.5348920163195034,0.0,0.0,0.0
2026-01-02,33,0.5427476047675177,0.558458781663546,0.5506031932155319,0.0,0.0,0.0
2026-01-02,34,0.558458781663546,0.5741699585595744,0.5663143701115603,0.0,0.0,0.0
2026-01-02,35,0.5741699585595744,0.5898811354556027,0.5820255470075886,0.0,7142509.640939536,0.0
2026-01-02,36,0.5898811354556027,0.6055923123516311,0.5977367239036169,0.0,0.0,0.0
2026-01-02,37,0.6055923123516311,0.6213034892476595,0.6134479007996454,0.0,0.0,0.0
2026-01-02,38,0.6213034892476595,0.6370146661436878,0.6291590776956737,0.0,3990402.266694746,0.0
2026-01-02,39,0.6370146661436878,0.6527258430397163,0.644870254591702,0.0,0.0,0.0
2026-01-02,40,0.6527258430397163,0.6684370199357447,0.6605814314877305,0.0,0.0,0.0
2026-01-02,41,0.6684370199357447,0.684148196831773,0.6762926083837588,0.0,0.0,0.0
2026-01-02,42,0.684148196831773,0.6998593737278014,0.6920037852797871,0.0,0.0,0.0
2026-01-02,43,0.6998593737278014,0.7155705506238298,0.7077149621758156,0.0,2406844.1587589164,0.0
2026-01-02,44,0.7155705506238298,0.7312817275198581,0.7234261390718439,0.0,3734674.9579684683,0.0
2026-01-02,45,0.7312817275198581,0.7469929044158865,0.7391373159678722,0.0,13836831.274454277,0.0
2026-01-02,46,0.7469929044158865,0.7627040813119148,0.7548484928639007,0.0,0.0,0.0
2026-01-02,47,0.7627040813119148,0.7784152582079432,0.7705596697599291,0.0,0.0,0.0
2026-01-02,48,0.7784152582079432,0.7941264351039716,0.7862708466559574,0.0,0.0,0.0
2026-01-02,49,0.7941264351039716,0.809837612,0.8019820235519859,0.0,156897743.01525652,0.0
2026-01-03,0,0.0242787671985815,0.039989944094609875,0.03213435564659569,0.0,0.0,0.0
2026-01-03,1,0.039989944094609875,0.055701120990638245,0.04784553254262406,618285435.0902103,75959674.51856138,721840736.7503319
2026-01-03,2,0.055701120990638245,0.07141229788666661,0.06355670943865244,232819986.617571,183703928.946068,61890473.28544816
2026-01-03,3,0.07141229788666661,0.08712347478269498,0.07926788633468079,439003266.7205002,49451840.78573821,124607157.6250538
2026-01-03,4,0.08712347478269498,0.10283465167872335,0.09497906323070918,51308148.56832278,39165494.80934534,43851090.52715808
2026-01-03,5,0.10283465167872335,0.11854582857475172,0.11069024012673753,37660380.52299834,15864598.878591109,4232368.374117544
2026-01-03,6,0.11854582857475172,0.1342570054707801,0.12640141702276592,26054748.017812088,223873425.05697912,2544790.3036071304
2026-01-03,7,0.1342570054707801,0.14996818236680845,0.14211259391879427,31547792.12578541,117932993.49758016,5703215.025170313
2026-01-03,8,0.14996818236680845,0.1656793592628368,0.15782377081482263,0.0,61627880.83696043,46189328.403751455
2026-01-03,9,0.1656793592628368,0.1813905361588652,0.17353494771085098,0.0,128867967.3619468,27917805.720591355
2026-01-03,10,0.1813905361588652,0.19710171305489357,0.1892461246068794,0.0,5150700.630020121,8992.64844012232
2026-01-03,11,0.19710171305489357,0.21281288995092193,0.20495730150290775,0.0,15573443.284266861,480276.75751312065
2026-01-03,12,0.21281288995092193,0.22852406684695029,0.2206684783989361,0.0,2430002.8921234994,0.0
2026-01-03,13,0.22852406684695029,0.24423524374297867,0.23637965529496446,0.0,54797240.28023004,1074869.765246232
2026-01-03,14,0.24423524374297867,0.2599464206390071,0.2520908321909929,0.0,35333090.673878424,6658020.591691123
2026-01-03,15,0.2599464206390071,0.27565759753503544,0.26780200908702123,0.0,5140433.795697148,0.0
2026-01-03,16,0.27565759753503544,0.2913687744310638,0.28351318598304964,0.0,0.0,0.0
2026-01-03,17,0.2913687744310638,0.30707995132709215,0.29922436287907794,0.0,0.0,0.0
2026-01-03,18,0.30707995132709215,0.32279112822312056,0.31493553977510635,0.0,1377318.5720933417,0.0
2026-01-03,19,0.32279112822312056,0.3385023051191489,0.33064671667113477,0.0,0.0,0.0
2026-01-03,20,0.3385023051191489,0.3542134820151773,0.34635789356716307,0.0,0.0,0.0
2026-01-03,21,0.3542134820151773,0.3699246589112057,0.3620690704631915,0.0,0.0,0.0
2026-01-03,22,0.3699246589112057,0.38563583580723404,0.3777802473592199,0.0,0.0,0.0
2026-01-03,23,0.38563583580723404,0.4013470127032624,0.3934914242552482,0.0,7504543.453354906,0.0
2026-01-03,24,0.4013470127032624,0.41705818959929075,0.4092026011512766,0.0,3145508.033350826,0.0
2026-01-03,25,0.41705818959929075,0.4327693664953191,0.4249137780473049,0.0,0.0,0.0
2026-01-03,26,0.4327693664953191,0.4484805433913475,0.4406249549433333,0.0,1420918.3355010033,0.0
2026-01-03,27,0.4484805433913475,0.4641917202873759,0.4563361318393617,0.0,3043956.0318004657,0.0
2026-01-03,28,0.4641917202873759,0.47990289718340423,0.47204730873539,0.0,2732998.1719232285,0.0
2026-01-03,29,0.47990289718340423,0.49561407407943264,0.48775848563141844,0.0,0.0,0.0
2026-01-03,30,0.49561407407943264,0.511325250975461,0.5034696625274468,0.0,0.0,0.0
2026-01-03,31,0.511325250975461,0.5270364278714893,0.5191808394234751,0.0,10021766.962534616,0.0
2026-01-03,32,0.5270364278714893,0.5427476047675177,0.5348920163195034,0.0,0.0,0.0
2026-01-03,33,0.5427476047675177,0.558458781663546,0.5506031932155319,0.0,0.0,0.0
2026-01-03,34,0.558458781663546,0.5741699585595744,0.5663143701115603,0.0,0.0,0.0
2026-01-03,35,0.5741699585595744,0.5898811354556027,0.5820255470075886,0.0,7142509.640939536,0.0
2026-01-03,36,0.5898811354556027,0.6055923123516311,0.5977367239036169,0.0,0.0,0.0
2026-01-03,37,0.6055923123516311,0.6213034892476595,0.6134479007996454,0.0,0.0,0.0
2026-01-03,38,0.6213034892476595,0.6370146661436878,0.6291590776956737,0.0,3990402.266694746,0.0
2026-01-03,39,0.6370146661436878,0.6527258430397163,0.644870254591702,0.0,0.0,0.0
2026-01-03,40,0.6527258430397163,0.6684370199357447,0.6605814314877305,0.0,0.0,0.0
2026-01-03,41,0.6684370199357447,0.684148196831773,0.6762926083837588,0.0,0.0,0.0
2026-01-03,42,0.684148196831773,0.6998593737278014,0.6920037852797871,0.0,0.0,0.0
2026-01-03,43,0.6998593737278014,0.7155705506238298,0.7077149621758156,0.0,2406844.1587589164,0.0
2026-01-03,44,0.7155705506238298,0.7312817275198581,0.7234261390718439,0.0,3734674.9579684683,0.0
2026-01-03,45,0.7312817275198581,0.7469929044158865,0.7391373159678722,0.0,13836831.274454277,0.0
2026-01-03,46,0.7469929044158865,0.7627040813119148,0.7548484928639007,0.0,0.0,0.0
2026-01-03,47,0.7627040813119148,0.7784152582079432,0.7705596697599291,0.0,0.0,0.0
2026-01-03,48,0.7784152582079432,0.7941264351039716,0.7862708466559574,0.0,0.0,0.0
2026-01-03,49,0.7941264351039716,0.809837612,0.8019820235519859,0.0,156897743.01525652,0.0
2026-01-04,0,0.0242787671985815,0.039989944094609875,0.03213435564659569,0.0,0.0,0.0
